Config File,Score 100,Mean Score,Mean Reward,Mean Obstacle,Mean End Distance,Time
PPO-5-ts3,7.2173099866189485,2.781439420486718,-128.04384032441658,16.188333333333333,0.2894650708472553,2024-11-30 17:51:06.185590
PPO-5-ts3_1,13.062634247742402,4.223263406480835,-92.25933505058475,15.416666666666666,0.2653541603370893,2024-11-30 18:22:24.437333
PPO-5-ts3_2,12.325609463732917,3.9246860093247595,-95.32052750343476,15.474,0.2677052361042922,2024-11-30 18:54:57.770428
