Config File,Score 100,Mean Score,Mean Reward,Mean Obstacle,Mean End Distance,Time
Config File,Score 100,Mean Score,Mean Reward,Mean Obstacle,Mean End Distance,Time
Config File,Score 100,Mean Score,Mean Reward,Mean Obstacle,Mean End Distance,Time
SAC-5_3,4.053644727381509,2.2098881705746556,-3.0093845939997412,18.405,0.39852282429592445,2024-12-01 20:26:39.687915
Config File,Score 100,Mean Score,Mean Reward,Mean Obstacle,Mean End Distance,Time
Config File,Score 100,Mean Score,Mean Reward,Mean Obstacle,Mean End Distance,Time
SAC-5_3,9.892765458761389,3.7391486044852043,-303.6954618139509,11.558,0.4382390363614851,2024-12-01 21:38:05.249138
